"lang","name","para","o","status"
"http://dbpedia.org/resource/VSXu","VSXu","http://dbpedia.org/resource/Visual_programming_language","http://dbpedia.org/resource/GNU/Linux","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/Limbo_(programming_language)","Limbo (programming language)","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Inferno_(operating_system)","http://dbpedia.org/resource/Open_source"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_(operating_system)","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/XL_(programming_language)","XL (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Unix-like","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/XL_(programming_language)","XL (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Unix-like","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/XL_(programming_language)","XL (programming language)","http://dbpedia.org/resource/Concept_programming","http://dbpedia.org/resource/Unix-like","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/Go!_(programming_language)","Go! (programming language)","Multi-paradigm: concurrent, logic, functional, imperative","http://dbpedia.org/resource/Unix-like","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/MIRC_scripting_language","MIRC scripting language","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/MIRC_scripting_language","MIRC scripting language","http://dbpedia.org/resource/Event-driven_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Unicon_(programming_language)","Unicon (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Unicon_(programming_language)","Unicon (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Visual_Basic_for_Applications","Visual Basic for Applications","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Basic4GL","Basic4GL","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/General_Public_Licence"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/VSXu","VSXu","http://dbpedia.org/resource/Visual_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/X10_(programming_language)","X10 (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/IBM_AIX","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/RedHat_Linux","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/HP-UX","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Mandrake_Linux","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Debian","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/IBM_AIX","http://dbpedia.org/resource/Common_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/IBM_AIX","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/XBLite","XBLite","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/XBLite","XBLite","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/DADiSP","DADiSP","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/DADiSP","DADiSP","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/DADiSP","DADiSP","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/DADiSP","DADiSP","http://dbpedia.org/resource/Array_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/DADiSP","DADiSP","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/SPARK_(programming_language)","SPARK (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/CLACL","CLACL","http://dbpedia.org/resource/Logic_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Unreal_Engine","Unreal Engine","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Unreal_Engine","Unreal Engine","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Unreal_Engine","Unreal Engine","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Unreal_Engine","Unreal Engine","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/AppleScript","AppleScript","http://dbpedia.org/resource/Natural_language_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/AppleScript","AppleScript","http://dbpedia.org/resource/Scripting_language","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/General_Public_Licence"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Symbolic_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","imperative, functional, symbolic Object Oriented","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Common_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Interpreted_language","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Raptor_(programming_language)","Raptor (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Raptor_(programming_language)","Raptor (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Visual_Logic","Visual Logic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Shareware"
"http://dbpedia.org/resource/Visual_Logic","Visual Logic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Shareware"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/NetBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/SAC_programming_language","SAC programming language","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/POSIX","http://www.sac-home.org/index.php?p=.%2F55_Download%2F61_License"
"http://dbpedia.org/resource/SAC_programming_language","SAC programming language","http://dbpedia.org/resource/Array_programming","http://dbpedia.org/resource/POSIX","http://www.sac-home.org/index.php?p=.%2F55_Download%2F61_License"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Windows_95","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/NetBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/NetBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/NetBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/NetBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/MIT_License"
